"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"61174","2025-09-24 19:34:19 -12","STOP_LOSS_ORDER","ON_FILL","","1.17494","","","","","","","","","","","","","","",""
"61175","2025-09-24 19:34:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61176","2025-09-24 19:34:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61177","2025-09-24 19:34:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61178","2025-09-24 19:34:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61179","2025-09-24 19:34:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61180","2025-09-24 19:34:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61181","2025-09-24 19:34:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61182","2025-09-24 19:34:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61183","2025-09-24 19:34:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61184","2025-09-24 19:34:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61185","2025-09-24 19:34:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61186","2025-09-24 19:34:32 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17494","","1.17584","","","","","","","","",""
"61187","2025-09-24 19:34:32 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17494","","1.17404","","","","","","","","",""
"61188","2025-09-24 19:34:32 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17544","","1.17634","","","","","","","","",""
"61189","2025-09-24 19:34:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17444","","1.17354","","","","","","","","",""
"61190","2025-09-24 19:34:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17594","","1.17684","","","","","","","","",""
"61191","2025-09-24 19:34:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17394","","1.17304","","","","","","","","",""
"61192","2025-09-24 19:34:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17644","","1.17734","","","","","","","","",""
"61193","2025-09-24 19:34:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17344","","1.17254","","","","","","","","",""
"61194","2025-09-24 19:34:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17694","","1.17784","","","","","","","","",""
"61195","2025-09-24 19:34:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17294","","1.17204","","","","","","","","",""
"61196","2025-09-24 19:34:35 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17431","1000.00","Sell","0.0580","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61197","2025-09-24 19:34:35 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17404","","","","","","","","","","","","","","",""
"61198","2025-09-24 19:34:35 -12","STOP_LOSS_ORDER","ON_FILL","","1.17494","","","","","","","","","","","","","","",""
"61199","2025-09-24 19:36:35 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61200","2025-09-24 19:36:35 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61201","2025-09-24 19:36:35 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61202","2025-09-24 19:36:35 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61203","2025-09-24 19:36:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61204","2025-09-24 19:36:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61205","2025-09-24 19:36:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61206","2025-09-24 19:36:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61207","2025-09-24 19:36:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61208","2025-09-24 19:36:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61209","2025-09-24 19:36:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61210","2025-09-24 19:36:39 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"61211","2025-09-24 19:36:39 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"61212","2025-09-24 19:36:39 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"61213","2025-09-24 19:36:39 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"61214","2025-09-24 19:36:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"61215","2025-09-24 19:36:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"61216","2025-09-24 19:36:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"61217","2025-09-24 19:36:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"61218","2025-09-24 19:36:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"61219","2025-09-24 19:36:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"61220","2025-09-24 19:38:05 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17431","1000.00","Sell","0.0580","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61221","2025-09-24 19:38:05 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"61222","2025-09-24 19:38:05 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"61223","2025-09-24 19:38:41 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61224","2025-09-24 19:38:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61225","2025-09-24 19:38:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61226","2025-09-24 19:38:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61227","2025-09-24 19:38:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61228","2025-09-24 19:38:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61229","2025-09-24 19:38:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61230","2025-09-24 19:38:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61231","2025-09-24 19:38:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61232","2025-09-24 19:38:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61233","2025-09-24 19:38:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61234","2025-09-24 19:38:45 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"61235","2025-09-24 19:38:45 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"61236","2025-09-24 19:38:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"61237","2025-09-24 19:38:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"61238","2025-09-24 19:38:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"61239","2025-09-24 19:38:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"61240","2025-09-24 19:38:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"61241","2025-09-24 19:38:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"61242","2025-09-24 19:38:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"61243","2025-09-24 19:38:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"61244","2025-09-24 19:38:54 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17429","1000.00","Sell","0.0708","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61245","2025-09-24 19:38:54 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"61246","2025-09-24 19:38:54 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"61247","2025-09-24 19:40:48 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61248","2025-09-24 19:40:48 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61249","2025-09-24 19:40:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61250","2025-09-24 19:40:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61251","2025-09-24 19:40:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61252","2025-09-24 19:40:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61253","2025-09-24 19:40:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61254","2025-09-24 19:40:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61255","2025-09-24 19:40:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61256","2025-09-24 19:40:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61257","2025-09-24 19:40:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61258","2025-09-24 19:40:52 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17491","","1.17586","","","","","","","","",""
"61259","2025-09-24 19:40:52 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17497","","1.17402","","","","","","","","",""
"61260","2025-09-24 19:40:52 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17541","","1.17636","","","","","","","","",""
"61261","2025-09-24 19:40:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17447","","1.17352","","","","","","","","",""
"61262","2025-09-24 19:40:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17591","","1.17686","","","","","","","","",""
"61263","2025-09-24 19:40:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17397","","1.17302","","","","","","","","",""
"61264","2025-09-24 19:40:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17641","","1.17736","","","","","","","","",""
"61265","2025-09-24 19:40:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17347","","1.17252","","","","","","","","",""
"61266","2025-09-24 19:40:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17691","","1.17786","","","","","","","","",""
"61267","2025-09-24 19:40:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17297","","1.17202","","","","","","","","",""
"61268","2025-09-24 19:41:15 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17430","1000.00","Sell","0.0709","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61269","2025-09-24 19:41:15 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17402","","","","","","","","","","","","","","",""
"61270","2025-09-24 19:41:15 -12","STOP_LOSS_ORDER","ON_FILL","","1.17497","","","","","","","","","","","","","","",""
"61271","2025-09-24 19:42:55 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61272","2025-09-24 19:42:55 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61273","2025-09-24 19:42:55 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61274","2025-09-24 19:42:55 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61275","2025-09-24 19:42:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61276","2025-09-24 19:42:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61277","2025-09-24 19:42:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61278","2025-09-24 19:42:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61279","2025-09-24 19:42:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61280","2025-09-24 19:42:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61281","2025-09-24 19:42:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61282","2025-09-24 19:42:59 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17491","","1.17586","","","","","","","","",""
"61283","2025-09-24 19:42:59 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17497","","1.17402","","","","","","","","",""
"61284","2025-09-24 19:42:59 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17541","","1.17636","","","","","","","","",""
"61285","2025-09-24 19:42:59 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17447","","1.17352","","","","","","","","",""
"61286","2025-09-24 19:43:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17591","","1.17686","","","","","","","","",""
"61287","2025-09-24 19:43:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17397","","1.17302","","","","","","","","",""
"61288","2025-09-24 19:43:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17641","","1.17736","","","","","","","","",""
"61289","2025-09-24 19:43:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17347","","1.17252","","","","","","","","",""
"61290","2025-09-24 19:43:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17691","","1.17786","","","","","","","","",""
"61291","2025-09-24 19:43:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17297","","1.17202","","","","","","","","",""
"61292","2025-09-24 19:43:07 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17429","1000.00","Sell","0.0709","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61293","2025-09-24 19:43:07 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17402","","","","","","","","","","","","","","",""
"61294","2025-09-24 19:43:07 -12","STOP_LOSS_ORDER","ON_FILL","","1.17497","","","","","","","","","","","","","","",""
"61295","2025-09-24 19:45:01 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61296","2025-09-24 19:45:02 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61297","2025-09-24 19:45:02 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61298","2025-09-24 19:45:02 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61299","2025-09-24 19:45:02 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61300","2025-09-24 19:45:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61301","2025-09-24 19:45:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61302","2025-09-24 19:45:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61303","2025-09-24 19:45:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61304","2025-09-24 19:45:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61305","2025-09-24 19:45:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61306","2025-09-24 19:45:05 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17494","","1.17584","","","","","","","","",""
"61307","2025-09-24 19:45:06 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17494","","1.17404","","","","","","","","",""
"61308","2025-09-24 19:45:06 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17544","","1.17634","","","","","","","","",""
"61309","2025-09-24 19:45:06 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17444","","1.17354","","","","","","","","",""
"61310","2025-09-24 19:45:06 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17594","","1.17684","","","","","","","","",""
"61311","2025-09-24 19:45:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17394","","1.17304","","","","","","","","",""
"61312","2025-09-24 19:45:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17644","","1.17734","","","","","","","","",""
"61313","2025-09-24 19:45:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17344","","1.17254","","","","","","","","",""
"61314","2025-09-24 19:45:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17694","","1.17784","","","","","","","","",""
"61315","2025-09-24 19:45:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17294","","1.17204","","","","","","","","",""
"61316","2025-09-24 19:46:13 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17380","1000.00","Sell","0.0580","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61317","2025-09-24 19:46:13 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17354","","","","","","","","","","","","","","",""
"61318","2025-09-24 19:46:13 -12","STOP_LOSS_ORDER","ON_FILL","","1.17444","","","","","","","","","","","","","","",""
"61319","2025-09-24 19:47:09 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61320","2025-09-24 19:47:09 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61321","2025-09-24 19:47:09 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61322","2025-09-24 19:47:09 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61323","2025-09-24 19:47:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61324","2025-09-24 19:47:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61325","2025-09-24 19:47:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61326","2025-09-24 19:47:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61327","2025-09-24 19:47:11 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61328","2025-09-24 19:47:11 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61329","2025-09-24 19:47:12 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61330","2025-09-24 19:47:13 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17494","","1.17584","","","","","","","","",""
"61331","2025-09-24 19:47:13 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17494","","1.17404","","","","","","","","",""
"61332","2025-09-24 19:47:14 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17544","","1.17634","","","","","","","","",""
"61333","2025-09-24 19:47:14 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17444","","1.17354","","","","","","","","",""
"61334","2025-09-24 19:47:14 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17594","","1.17684","","","","","","","","",""
"61335","2025-09-24 19:47:14 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17394","","1.17304","","","","","","","","",""
"61336","2025-09-24 19:47:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17644","","1.17734","","","","","","","","",""
"61337","2025-09-24 19:47:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17344","","1.17254","","","","","","","","",""
"61338","2025-09-24 19:47:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17694","","1.17784","","","","","","","","",""
"61339","2025-09-24 19:47:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17294","","1.17204","","","","","","","","",""
"61340","2025-09-24 19:47:58 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17379","1000.00","Sell","0.0709","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.31"
"61341","2025-09-24 19:47:58 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17354","","","","","","","","","","","","","","",""
"61342","2025-09-24 19:47:58 -12","STOP_LOSS_ORDER","ON_FILL","","1.17444","","","","","","","","","","","","","","",""
"61343","2025-09-24 19:48:45 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17354","1000.00","Buy","0.0644","","","","","0.00000","0.0000","0.0000","","1.2821","0.32050","","98976.63"
"61344","2025-09-24 19:48:45 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"61345","2025-09-24 19:49:16 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61346","2025-09-24 19:49:17 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61347","2025-09-24 19:49:17 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61348","2025-09-24 19:49:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61349","2025-09-24 19:49:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61350","2025-09-24 19:49:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61351","2025-09-24 19:49:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61352","2025-09-24 19:49:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61353","2025-09-24 19:49:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"61354","2025-09-24 19:49:20 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17494","","1.17584","","","","","","","","",""
