ID,Type,Instrument,Units,Price,Time,pl
56378,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10839,2025-09-24T11:28:24.789346064Z,
56379,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10859,2025-09-24T11:28:25.145102752Z,
56380,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10879,2025-09-24T11:28:25.507600944Z,
56381,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10899,2025-09-24T11:28:25.857760671Z,
56382,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10919,2025-09-24T11:28:26.264802670Z,
56383,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10939,2025-09-24T11:28:26.634702329Z,
56384,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10959,2025-09-24T11:28:27.009054310Z,
56385,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10979,2025-09-24T11:28:27.375145241Z,
56386,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.10999,2025-09-24T11:28:27.747929485Z,
56387,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11019,2025-09-24T11:28:28.115039714Z,
56388,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11039,2025-09-24T11:28:28.481224020Z,
56389,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11059,2025-09-24T11:28:28.860561663Z,
56390,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11079,2025-09-24T11:28:29.223014135Z,
56391,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11099,2025-09-24T11:28:29.588192073Z,
56392,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11119,2025-09-24T11:28:29.976792623Z,
56393,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11139,2025-09-24T11:28:30.361821033Z,
56394,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11159,2025-09-24T11:28:30.728193664Z,
56395,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11179,2025-09-24T11:28:31.101514957Z,
56396,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11199,2025-09-24T11:28:31.470415692Z,
56397,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11219,2025-09-24T11:28:31.838873198Z,
56398,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11239,2025-09-24T11:28:32.214536195Z,
56399,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11259,2025-09-24T11:28:32.592259782Z,
56400,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11279,2025-09-24T11:28:32.992701264Z,
56401,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11299,2025-09-24T11:28:33.351183210Z,
56402,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11319,2025-09-24T11:28:33.726997019Z,
56403,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11339,2025-09-24T11:28:34.097370311Z,
56404,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11359,2025-09-24T11:28:34.473014718Z,
56405,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11379,2025-09-24T11:28:34.836937398Z,
56406,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11399,2025-09-24T11:28:35.192266075Z,
56407,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11419,2025-09-24T11:28:35.558516862Z,
56408,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11439,2025-09-24T11:28:35.921768334Z,
56409,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11459,2025-09-24T11:28:36.293089194Z,
56410,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11479,2025-09-24T11:28:36.698547609Z,
56411,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11499,2025-09-24T11:28:37.107354613Z,
56412,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11519,2025-09-24T11:28:37.481220478Z,
56413,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11539,2025-09-24T11:28:37.845000252Z,
56414,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11559,2025-09-24T11:28:38.224305841Z,
56415,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11579,2025-09-24T11:28:38.602530971Z,
56416,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11599,2025-09-24T11:28:38.979867641Z,
56417,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11619,2025-09-24T11:28:39.353764390Z,
56418,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11639,2025-09-24T11:28:39.728113133Z,
56419,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11659,2025-09-24T11:28:40.097763277Z,
56420,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11679,2025-09-24T11:28:40.468682336Z,
56421,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11699,2025-09-24T11:28:40.832622811Z,
56422,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11719,2025-09-24T11:28:41.222879655Z,
56423,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11739,2025-09-24T11:28:41.601751742Z,
56424,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11759,2025-09-24T11:28:42.075148220Z,
56425,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11779,2025-09-24T11:28:42.442997087Z,
56426,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11799,2025-09-24T11:28:42.811047871Z,
56427,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11819,2025-09-24T11:28:43.183359907Z,
56428,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11839,2025-09-24T11:28:43.562422841Z,
56429,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11859,2025-09-24T11:28:43.919157982Z,
56430,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11879,2025-09-24T11:28:44.280148515Z,
56431,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11899,2025-09-24T11:28:44.690110980Z,
56432,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11919,2025-09-24T11:28:45.048829431Z,
56433,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11939,2025-09-24T11:28:45.413058267Z,
56434,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11959,2025-09-24T11:28:45.797772571Z,
56435,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11979,2025-09-24T11:28:46.157211277Z,
56436,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11999,2025-09-24T11:28:46.537553802Z,
56437,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12019,2025-09-24T11:28:46.917607553Z,
56438,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12039,2025-09-24T11:28:47.292132923Z,
56439,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12059,2025-09-24T11:28:47.662499700Z,
56440,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12079,2025-09-24T11:28:48.019852767Z,
56441,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12099,2025-09-24T11:28:48.391020793Z,
56442,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12119,2025-09-24T11:28:48.780593481Z,
56443,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12139,2025-09-24T11:28:49.146231610Z,
56444,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12159,2025-09-24T11:28:49.518549975Z,
56445,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12179,2025-09-24T11:28:49.878926051Z,
56446,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12199,2025-09-24T11:28:50.248020789Z,
56447,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12219,2025-09-24T11:28:50.602807943Z,
56448,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12239,2025-09-24T11:28:50.958363482Z,
56449,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12259,2025-09-24T11:28:51.331627133Z,
56450,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12279,2025-09-24T11:28:51.705471106Z,
56451,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12299,2025-09-24T11:28:52.076902870Z,
56452,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12319,2025-09-24T11:28:52.438792167Z,
56453,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12339,2025-09-24T11:28:52.808724805Z,
56454,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12359,2025-09-24T11:28:53.176912451Z,
56455,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12379,2025-09-24T11:28:53.549171747Z,
56456,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12399,2025-09-24T11:28:53.918761885Z,
56457,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12419,2025-09-24T11:28:54.312307451Z,
56458,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12439,2025-09-24T11:28:54.676711818Z,
56459,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12459,2025-09-24T11:28:55.056091329Z,
56460,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12479,2025-09-24T11:28:55.426683157Z,
56461,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12499,2025-09-24T11:28:55.787980003Z,
56462,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12519,2025-09-24T11:28:56.157436881Z,
56463,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12539,2025-09-24T11:28:56.530000926Z,
56464,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12559,2025-09-24T11:28:56.915203684Z,
56465,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12579,2025-09-24T11:28:57.380245293Z,
56466,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12599,2025-09-24T11:28:57.745266353Z,
56467,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12619,2025-09-24T11:28:58.108882389Z,
56468,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12639,2025-09-24T11:28:58.481643954Z,
56469,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12659,2025-09-24T11:28:58.848087075Z,
56470,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12679,2025-09-24T11:28:59.207094456Z,
56471,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12699,2025-09-24T11:28:59.574329241Z,
56472,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12719,2025-09-24T11:28:59.934601708Z,
56473,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12739,2025-09-24T11:29:00.294232685Z,
56474,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12759,2025-09-24T11:29:00.675362132Z,
56475,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12779,2025-09-24T11:29:01.042066190Z,
56476,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12799,2025-09-24T11:29:01.400837601Z,
56477,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12819,2025-09-24T11:29:01.775813309Z,
56478,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12839,2025-09-24T11:29:02.131087928Z,
56479,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12859,2025-09-24T11:29:02.513359133Z,
56480,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12879,2025-09-24T11:29:02.878068918Z,
56481,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12899,2025-09-24T11:29:03.233322215Z,
56482,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12919,2025-09-24T11:29:03.598386670Z,
56483,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12939,2025-09-24T11:29:03.984960394Z,
56484,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12959,2025-09-24T11:29:04.388738502Z,
56485,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12979,2025-09-24T11:29:04.818029483Z,
56486,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12999,2025-09-24T11:29:05.196112112Z,
56487,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13019,2025-09-24T11:29:05.566672989Z,
56488,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13039,2025-09-24T11:29:05.928146662Z,
56489,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13059,2025-09-24T11:29:06.300930533Z,
56490,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13079,2025-09-24T11:29:06.672593423Z,
56491,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13099,2025-09-24T11:29:07.045146597Z,
56492,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13119,2025-09-24T11:29:07.409853865Z,
56493,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13139,2025-09-24T11:29:07.784379824Z,
56494,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13159,2025-09-24T11:29:08.150152528Z,
56495,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13179,2025-09-24T11:29:08.523915395Z,
56496,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13199,2025-09-24T11:29:08.903497077Z,
56497,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13219,2025-09-24T11:29:09.281085799Z,
56498,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13239,2025-09-24T11:29:09.664764254Z,
56499,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13259,2025-09-24T11:29:10.042564013Z,
56500,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13279,2025-09-24T11:29:10.402550549Z,
56501,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13299,2025-09-24T11:29:10.772785283Z,
56502,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13319,2025-09-24T11:29:11.146537470Z,
56503,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13339,2025-09-24T11:29:11.516453322Z,
56504,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13359,2025-09-24T11:29:11.894609356Z,
56505,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13379,2025-09-24T11:29:12.268516889Z,
56506,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13399,2025-09-24T11:29:12.659143005Z,
56507,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13419,2025-09-24T11:29:13.026138769Z,
56508,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13439,2025-09-24T11:29:13.393010162Z,
56509,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13459,2025-09-24T11:29:13.782911637Z,
56510,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13479,2025-09-24T11:29:14.165326231Z,
56511,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13499,2025-09-24T11:29:14.573402914Z,
56512,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13519,2025-09-24T11:29:14.950278890Z,
56513,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13539,2025-09-24T11:29:15.316547595Z,
56514,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13559,2025-09-24T11:29:15.699026323Z,
56515,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13579,2025-09-24T11:29:16.057449384Z,
56516,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13599,2025-09-24T11:29:16.416089718Z,
56517,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13619,2025-09-24T11:29:16.772520561Z,
56518,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13639,2025-09-24T11:29:17.132270238Z,
56519,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13659,2025-09-24T11:29:17.496691264Z,
56520,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13679,2025-09-24T11:29:17.866640725Z,
56521,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13699,2025-09-24T11:29:18.231295816Z,
56522,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13719,2025-09-24T11:29:18.614259522Z,
56523,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13739,2025-09-24T11:29:18.989651958Z,
56524,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13759,2025-09-24T11:29:19.370018585Z,
56525,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13779,2025-09-24T11:29:19.751721909Z,
56526,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13799,2025-09-24T11:29:20.134787955Z,
56527,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13819,2025-09-24T11:29:20.507216927Z,
56528,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13839,2025-09-24T11:29:20.874484077Z,
56529,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13859,2025-09-24T11:29:21.264113496Z,
56530,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13879,2025-09-24T11:29:21.637828233Z,
56531,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13899,2025-09-24T11:29:22.002664724Z,
56532,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13919,2025-09-24T11:29:22.380471333Z,
56533,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13939,2025-09-24T11:29:22.746996514Z,
56534,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13959,2025-09-24T11:29:23.118818689Z,
56535,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13979,2025-09-24T11:29:23.488757517Z,
56536,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13999,2025-09-24T11:29:23.889952670Z,
56537,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14019,2025-09-24T11:29:24.273153464Z,
56538,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14039,2025-09-24T11:29:24.637165594Z,
56539,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14059,2025-09-24T11:29:24.994412831Z,
56540,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14079,2025-09-24T11:29:25.360398813Z,
56541,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14099,2025-09-24T11:29:25.724818864Z,
56542,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14119,2025-09-24T11:29:26.103952731Z,
56543,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14139,2025-09-24T11:29:26.473976346Z,
56544,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14159,2025-09-24T11:29:26.842091819Z,
56545,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14179,2025-09-24T11:29:27.214788215Z,
56546,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14199,2025-09-24T11:29:27.597985818Z,
56547,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14219,2025-09-24T11:29:27.966236534Z,
56548,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14239,2025-09-24T11:29:28.334011606Z,
56549,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14259,2025-09-24T11:29:28.700572322Z,
56550,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14279,2025-09-24T11:29:29.066054087Z,
56551,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14299,2025-09-24T11:29:29.448303198Z,
56552,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14319,2025-09-24T11:29:29.829503720Z,
56553,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14339,2025-09-24T11:29:30.194417708Z,
56554,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14359,2025-09-24T11:29:30.559106947Z,
56555,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14379,2025-09-24T11:29:30.919673398Z,
56556,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14399,2025-09-24T11:29:31.300615874Z,
56557,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14419,2025-09-24T11:29:31.670731408Z,
56558,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14439,2025-09-24T11:29:32.152744861Z,
56559,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14459,2025-09-24T11:29:32.529309251Z,
56560,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14479,2025-09-24T11:29:32.905619329Z,
56561,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14499,2025-09-24T11:29:33.275657987Z,
56562,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14519,2025-09-24T11:29:33.660243205Z,
56563,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14539,2025-09-24T11:29:34.097636516Z,
56564,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14559,2025-09-24T11:29:34.499251413Z,
56565,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14579,2025-09-24T11:29:34.884732526Z,
56566,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14599,2025-09-24T11:29:35.254189120Z,
56567,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14619,2025-09-24T11:29:35.621168964Z,
56568,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14639,2025-09-24T11:29:35.987200577Z,
56569,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14659,2025-09-24T11:29:36.359817562Z,
56570,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14679,2025-09-24T11:29:36.737670022Z,
56571,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14699,2025-09-24T11:29:37.111713624Z,
56572,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14719,2025-09-24T11:29:37.483247207Z,
56573,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14739,2025-09-24T11:29:37.851913049Z,
56574,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14759,2025-09-24T11:29:38.221162566Z,
56575,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14779,2025-09-24T11:29:38.591122713Z,
56576,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14799,2025-09-24T11:29:38.979170328Z,
56577,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14819,2025-09-24T11:29:39.352287668Z,
56578,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14839,2025-09-24T11:29:39.711892937Z,
56579,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14859,2025-09-24T11:29:40.079002623Z,
56580,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14879,2025-09-24T11:29:40.453118731Z,
56581,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14899,2025-09-24T11:29:40.844730416Z,
56582,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14919,2025-09-24T11:29:41.221074145Z,
56583,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14939,2025-09-24T11:29:41.598510409Z,
56584,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14959,2025-09-24T11:29:41.978761778Z,
56585,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14979,2025-09-24T11:29:42.996221002Z,
56586,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14999,2025-09-24T11:29:43.373083778Z,
56587,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15019,2025-09-24T11:29:43.767478562Z,
56588,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15039,2025-09-24T11:29:44.153575683Z,
56589,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15059,2025-09-24T11:29:44.528633220Z,
56590,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15079,2025-09-24T11:29:44.907558364Z,
56591,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15099,2025-09-24T11:29:45.268857311Z,
56592,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15119,2025-09-24T11:29:45.643061058Z,
56593,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15139,2025-09-24T11:29:46.007564703Z,
56594,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15159,2025-09-24T11:29:46.382825939Z,
56595,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15179,2025-09-24T11:29:46.747754916Z,
