"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"23062","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23063","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99004.98"
"23064","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23065","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.09"
"23066","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23067","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.19"
"23068","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23069","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.29"
"23070","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23071","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.39"
"23072","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23073","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.50"
"23074","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23075","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.60"
"23076","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23077","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.70"
"23078","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23079","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.80"
"23080","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23081","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99005.91"
"23082","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23083","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.01"
"23084","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23085","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.11"
"23086","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23087","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.21"
"23088","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23089","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.31"
"23090","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23091","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.42"
"23092","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23093","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.52"
"23094","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23095","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.62"
"23096","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23097","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.72"
"23098","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23099","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.83"
"23100","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23101","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99006.93"
"23102","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23103","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.03"
"23104","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23105","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.13"
"23106","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23107","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.24"
"23108","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23109","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.34"
"23110","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23111","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.44"
"23112","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23113","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.54"
"23114","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23115","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.64"
"23116","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23117","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.75"
"23118","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23119","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.85"
"23120","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23121","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99007.95"
"23122","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23123","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.05"
"23124","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23125","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.16"
"23126","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23127","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.26"
"23128","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23129","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.36"
"23130","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23131","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.46"
"23132","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23133","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.57"
"23134","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23135","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.67"
"23136","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23137","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.77"
"23138","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23139","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.87"
"23140","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23141","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99008.97"
"23142","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23143","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.08"
"23144","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23145","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.18"
"23146","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23147","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.28"
"23148","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23149","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.38"
"23150","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23151","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.49"
"23152","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23153","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.59"
"23154","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23155","2025-09-23 20:03:01 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.17819","1000.00","Buy","0.0643","","","","","0.00000","0.0000","0.0000","","1.2791","0.10230","","99009.69"
"23156","2025-09-23 20:03:01 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"23157","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23158","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23159","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23160","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23161","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23162","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23163","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23164","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23165","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23166","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23167","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23168","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23169","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23170","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23171","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23172","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23173","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23174","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23175","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23176","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23177","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23178","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23179","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23180","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23181","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23182","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23183","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23184","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23185","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23186","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23187","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23188","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23189","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23190","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23191","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23192","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23193","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23194","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23195","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23196","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23197","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23198","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23199","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23200","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23201","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23202","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23203","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23204","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23205","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23206","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23207","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23208","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23209","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23210","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23211","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23212","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23213","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23214","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23215","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23216","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23217","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23218","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23219","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23220","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23221","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23222","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23223","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23224","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
"23225","2025-09-23 20:03:01 -12","STOP_LOSS_ORDER","ON_FILL","","1.17839","","","","","","","","","","","","","","",""
"23226","2025-09-23 20:03:01 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17809","1000.00","Sell","0.0643","","","","","0.00000","0.0000","0.0000","","","0.00000","","99009.69"
"23227","2025-09-23 20:03:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17799","","","","","","","","","","","","","","",""
